Tweet Date,User,Tweet
2022-12-14 14:13:40+00:00,UMadhavii,Lit 😂 https://t.co/1fY54fj0zc
2022-12-13 15:11:00+00:00,UMadhavii,@MarianneDavid24 @AsiriFernandoLK @MadhushaT Congratulations to the both of you!
2022-12-13 10:21:15+00:00,UMadhavii,Shah Rukh Khan is dang!
2022-12-12 14:44:33+00:00,UMadhavii,💁‍♀️ https://t.co/uKN6sSo3gP
2022-12-11 10:33:35+00:00,UMadhavii,@dinidu @RajapaksaNamal This is something we could build up on. But things don't happen over night.
2022-12-10 08:26:04+00:00,UMadhavii,@ashroxx @pressb0x Happy Birthday!!!
2022-12-10 07:03:42+00:00,UMadhavii,@dinidu @RajapaksaNamal When the public are given an unfiltered opportunity to ask questions from MPs nobody quite ask the important questions. But look at all these tweets😅 a majority even don't know the MPs of their electorate.
2022-12-09 13:20:03+00:00,UMadhavii,Interview tip : Do Your Homework!
2022-12-09 11:01:46+00:00,UMadhavii,"@LihiniSpeaks The formation of the Youth Caucus was a proposal by MP Hesha Withanage and was initiated by him. The  Speaker announced to the House about the meeting as well. 
https://t.co/TDUlusfMR0"
2022-12-09 04:09:06+00:00,UMadhavii,"Well...., now https://t.co/tyktKUBKSF"
2022-12-09 03:07:17+00:00,UMadhavii,@NisansaDdS What do you have against my AC room?
2022-12-09 00:38:32+00:00,UMadhavii,@NisansaDdS Coz I can control the Ac but not the weather ? 😋
2022-12-08 18:09:31+00:00,UMadhavii,@r_evarts Thanx hahaha
2022-12-08 17:48:42+00:00,UMadhavii,So cold 🥶
2022-12-08 12:51:13+00:00,UMadhavii,"Member of Parliament Hon. Hesha Withanage was recently elected as the Chairman of the ""Parliamentary Caucus for Youth"""
2022-12-06 08:39:29+00:00,UMadhavii,@cd_gamage @NisansaDdS He is not one for callings. Waste of tweet 🥲
2022-12-05 10:04:35+00:00,UMadhavii,@KalaniWrites You look lovely!
2022-12-05 06:01:32+00:00,UMadhavii,@AraliyaT I also want one 😍 how do I get my hands on this?
2022-12-05 03:08:17+00:00,UMadhavii,"@UmeshMoramudali @ParliamentLK @HarshadeSilvaMP This need more context to give a precise answer. Also, it must be looked at based on the provisions  coming under the privileges Act and the RTI Act .If it has been presented to Parliament, then yes."
2022-12-04 16:41:50+00:00,UMadhavii,"@shashikaLB In defence of the news source, blame it on the time zone for all the confusion 😁"
2022-12-04 16:35:31+00:00,UMadhavii,"Happy (belated) Birthday @shashikaLB  🎂 In my defence, I was uninformed!"
2022-12-04 13:08:52+00:00,UMadhavii,"@UmeshMoramudali @ParliamentLK @HarshadeSilvaMP You know, you could have just called me noh @UmeshMoramudali 😋"
2022-12-04 07:38:32+00:00,UMadhavii,"අපිත් එක්ක බෙදා ගන්න පරාර්ථකාමී චේතනාවම, කවදම හරි අපි හිටියත් නැතත් ඒ දරුවෝ ලොකු වෙලා එද්දි, ඒ අයට ඒක අමතක නොවෙන්න ඕන කියන එක අපේ අරමුණ නිසාත්. 4/4"
2022-12-04 07:38:31+00:00,UMadhavii,"අමතක නොවන අත්දැකීමක් කරන්න පාර්ලිමෙන්තු පොලීසිය, මහලේකම්තුමාගෙ කාර්‍ය මණ්ඩලය කතානායකතුමා ඇතුලු හැමෝම ලොකු මහන්සියක් ගන්නවා මොකද මේ අය අතරේ ඉන්නෙ ඒ දකින හීනේ පස්සෙ ගිහින් මෙතනට එන දරුවෙක් වෙන්න පුලුවන් නිසා. ඒ වගේම, ඒ එන කොට ""ඇයි මෙතනට එන්න ඔනි?"" කියන ප්‍රශ්නෙට ඒ අය.. 3/n"
2022-12-04 07:38:30+00:00,UMadhavii,"ඒ අත්දැකීමෙන් දකින දේ, අපිට කියන දේ, ඇහෙන දේ තමයි ඇත්ත. ඇත්තටම පාර්ලිමෙන්තුව කියන්නෙ එන ඕනම කෙනෙකුට ආස හිතෙන වෙනස්ම ලස්සන තැනක්. දැනුම් සාගරයක්. පොඩ්ඩක් 360 කැරකුනොත් පුදුම ලස්සන පරිසරයක්. මේ එන පොඩ්ඩොන්ට මේ දවස් වල මැති ඇමතිවරු පවා නැවතිලා කතා බහ කරලා යනවා. ඒක ඒ අයට ... 2/n"
2022-12-04 07:38:29+00:00,UMadhavii,"Having them visit Parliament is an absolute joy! මෙහෙම එන ගොඩක් දරුවෝ මෙතනට ආවම, මෙතන දැක්කම, මමත් කවදා හරි මෙතනට එනවා කියන හීනය දකිනවා. ඒක අපිට කියනවා. එයාලා විතරක් නෙවේ, වැඩිහිටියන් පවා ආවම ඒ ආසාව පිළිබිඹු වෙනවා අපි අනන්තව දැකලා තියෙනවා. කවුරු මෙතනට බැන්නත් අපි .... 1/n https://t.co/oAaOMmgqPz"
2022-12-03 14:31:58+00:00,UMadhavii,@AslamLamha 💜
2022-12-03 14:29:33+00:00,UMadhavii,@NirodhaTW Thank you Nirodha 💜
2022-12-03 14:27:58+00:00,UMadhavii,@rebelinpurple @PodujanaParty @RW_UNP @KaruOnline Ummm… what does this have to do with that 🥴 or am I missing something here?
2022-12-03 13:54:10+00:00,UMadhavii,Off guard 📸 https://t.co/LO2OwhCTEh
2022-12-03 13:32:15+00:00,UMadhavii,"@r_evarts @asiri_h23 @ParliamentLK Well, now you know 😃"
2022-12-03 13:16:03+00:00,UMadhavii,"When I saw this amazing capture by my colleague @asiri_h23 I thought of sharing a small @ParliamentLK fact with you. This lamp is lit to signify that sittings are ongoing when nightfall. So if you go past Parliament and see this, that means Parliament is still on. https://t.co/G0PDUT3w4a"
2022-12-03 12:06:08+00:00,UMadhavii,@shashikaLB @nuzlyMN True this.  I too personally think we often tend to not ask the right questions. This is indeed unfortunate.
2022-12-03 11:59:55+00:00,UMadhavii,"@shashikaLB @nuzlyMN The intentions of the host may be questionable.  Any marketing is good marketing they say. But what I was trying to highlight is that people reps are in Parliament because we put them there. So unless we re-elect, they are answerable and they should."
2022-12-03 09:58:14+00:00,UMadhavii,Amazing! https://t.co/bpPvdYOt54
2022-12-03 09:50:03+00:00,UMadhavii,"It is important to listen to people you don't agree with in politics rather than bullying the media personnel facilitating the discussion. If you do not listen, and if you do not question, how are you going to know better to decide better?  5/n"
2022-12-03 09:50:03+00:00,UMadhavii,or you may not. But that does not negate the fact that they are representing the general public in Parliament &amp; the people put them there! What is required is to ask the right questions and make better decisions. ..  4/n
2022-12-03 09:50:02+00:00,UMadhavii,"Just to add, I see @nuzlyMN being thrashed for having MP Namal. https://t.co/HImcTQqERM
This is very similar to my experience when #LKaskMP recently had Minister @Keheliya_R in his capacity as Health Minister to talk about #periodpoverty. You may like a certain politician.. 3/n"
2022-12-03 09:11:57+00:00,UMadhavii,"engagement with the people reps can definitely improve. I mean, I see revolutionary ideas, suggestions, and questions here on Twitter, but when the MP or the Minister actually sits with us to talk to the people with no filters, the same enthusiasm is lacking.  2/2"
2022-12-03 09:11:56+00:00,UMadhavii,"We did have @RajapaksaNamal when he was the Minister of Youth and Sports along with @fernandoharin on youth participation in politics. @ParliamentLK #LKaskMP spaces allow anyone here to engage with their reps. But unfortunately, in my experience, the right questions and ... 1/2 https://t.co/X6lbw40nJ0"
2022-12-03 06:24:09+00:00,UMadhavii,@r_evarts https://t.co/jKEK5iHgiv
2022-11-29 15:11:20+00:00,UMadhavii,@UlfathUwais @kulanthisilva @asiri_h23 නැත්තම් ඔවාලා හිතනවානේ අපි පිං පඩි කියල 🥲
2022-11-29 14:23:48+00:00,UMadhavii,@UlfathUwais @kulanthisilva @asiri_h23 ඔය අය එක්ක බෑ
2022-11-29 14:23:39+00:00,UMadhavii,@kulanthisilva @asiri_h23 එයාගේ මුණ බලන් කරා ස්පේස් එකක් 😋
2022-11-29 14:16:12+00:00,UMadhavii,@kulanthisilva @asiri_h23 කියලා වැඩක් නෑ 😅
2022-11-29 14:08:24+00:00,UMadhavii,@UlfathUwais @asiri_h23 You mean ඒගොල්ලෝ 😋
2022-11-29 13:58:25+00:00,UMadhavii,@UlfathUwais @asiri_h23 වැඩ නැද්ද වැඩ 🥲
2022-11-29 13:53:39+00:00,UMadhavii,@UlfathUwais @asiri_h23 අම්බෝ උල්ෆත් මේ  😜
2022-11-29 13:49:27+00:00,UMadhavii,තාම පාර්ලිමේන්තු .... ඉවර වෙන වෙලාවක් කියන්න බෑ... ඉතින් කට්ටිය පොඩි break එකක් ගත්තා. https://t.co/jHgksaq8fw
2022-11-29 02:44:33+00:00,UMadhavii,excellence or a certain profession. It's unfortunate that our education system is like the hunger games and the product we put out into society after  years of such primary and secondary education is quite questionable. 2/2
2022-11-29 02:44:31+00:00,UMadhavii,Well those I know are doing pretty well and at this point in life pretty content. Some migrated. Some are colleagues in Parliament. Some are stay home Moms. My Uni bestie does a cake business. Success is about balance. It also does not have to limit to educational 1/2 https://t.co/iPqgaZvpYN
2022-11-28 04:01:17+00:00,UMadhavii,The committee drew attention to the existing problems due to the absence of a casino regulatory authority. The chairman said that no casino license is granted without a casino regulatory body in any country in the world. https://t.co/3adaHOXq7w
2022-11-28 02:18:13+00:00,UMadhavii,"@ndyagif It's the same as colombo school old boys old girls elitism. Such societal  prejudice is deep rooted and not very prone to change. Unfortunately, this stems from our education system itself."
2022-11-28 02:14:07+00:00,UMadhavii,@Ru173418052 This is not an issue with the major. It's an issue with curriculum. Every major has great potential and ample of opportunity if executed right. Looking down on the major is not the way to go.
2022-11-27 23:46:45+00:00,UMadhavii,*ever
2022-11-27 23:43:31+00:00,UMadhavii,development. The success of a person is not always determined by the stream or subject. It's what people make out of it. I know many who did bio or maths who resorted to Arts to qualify into a local uni or end up doing law. 6/6
2022-11-27 23:43:31+00:00,UMadhavii,"Our society and parents would make a doughnut outta the child if it was every to be in SL! The mentality is very similar to ""ආ Arts ද? අපේ ළමයා නම් බයෝනේ, මැත්ස්නෙ"". Life is not about what stream or subject one choose. It's about skill, attitudes, character and personality .. 5/n"
2022-11-27 23:43:29+00:00,UMadhavii,"I came accross this on Shark tank where a 17 year old is doing great business selling doughnuts. 👇
https://t.co/XXIjtGP1jf
4/n"
2022-11-27 23:43:29+00:00,UMadhavii,"system as well as our society. Not only do we look down on the Arts, our society also look down on vocational qualifications. Doesn't matter if you're a budding enterprenure or has great skill in a certain industry, not having a degree is looked down on...3/n"
2022-11-27 23:43:28+00:00,UMadhavii,"me to do whatever I wanted to do.. When I enetered Arts Fac, Col uni, I did International Relations, Sociology and Mass Com. Has life gone wrong for me? I think not! So why not Arts?  This doctor, engineer, lawyer mentality is exactly what is wrong with our education.... 2/n"
2022-11-27 23:43:27+00:00,UMadhavii,"I did Arts! I did political Sc, logic and Sinhala for my local ALs. Doing such subjects weren't as posh as doing Bio or Maths when I was schooling. Only ""dumb kids"" resorted to Arts. A majority of parents thought the same. I am glad mine did not and allowed ..1/n https://t.co/mNYWsjwBjD"
2022-11-27 13:01:54+00:00,UMadhavii,@chandranaadhav2 This is home. ගම 💚
2022-11-27 12:46:38+00:00,UMadhavii,@kosala1973 Home
2022-11-27 12:32:11+00:00,UMadhavii,My kind of evenings 😌 https://t.co/Ig0sBlPELs
2022-11-26 10:34:53+00:00,UMadhavii,@0xSriLanka @pcranawaka Working 8.30 - 7.00 daily 6 days a week  I'm more tired than disappointed to be exact. I mean al of us are 😅
2022-11-26 10:19:28+00:00,UMadhavii,@0xSriLanka @pcranawaka Am I suppose to understand what that mean 😅
2022-11-26 09:39:30+00:00,UMadhavii,The public participation raised great questions pertaining to brain drain and policy measures on the matter as well as on the ongoing dialog on austerity. The Public questions also included concerns over the impact of the current crisis on SMEs. 4/4
