Tweet Date,User,Tweet
2022-12-25 13:41:21+00:00,iamRashmika,@SidMalhotra @NetflixIndia @RonnieScrewvala @amarbutala #GarimaMehta @RSVPMovies @GBAMedia_Off @shantanubaagchi @Sumit_Batheja #ParveezShaikh @aseem_arora #KumudMishra @sharibhashmi @tanishkbagchi @jubinnautiyal #ShabbirAhmed @pashanjal @HasanainHooda @ZeeMusicCompany
2022-12-25 13:41:20+00:00,iamRashmika,"Rabba Janda is now yours 🤍

https://t.co/MCzLPEiA6w"
2022-12-24 06:56:37+00:00,iamRashmika,@SidMalhotra @NetflixIndia @RonnieScrewvala @amarbutala #GarimaMehta @RSVPMovies @GBAMedia_Off @shantanubaagchi @Sumit_Batheja #ParveezShaikh @aseem_arora #KumudMishra @sharibhashmi @pashanjal @HasanainHooda @ZeeMusicCompany
2022-12-24 06:56:35+00:00,iamRashmika,"This is a Beauty… can’t wait for you to watch it. 🌸
#MissionMajnu https://t.co/SNlkyGnjL2"
2022-12-21 13:08:58+00:00,iamRashmika,See youuuu on 24th December for Varisu Audio Launch ❤️🌸 https://t.co/LDn6sQihEr
2022-12-21 10:00:21+00:00,iamRashmika,"It’s #5YearsForAnjaniPutra already🤍 
I keep thinking about the conversations with @PuneethRajkumar sir and he was more confident in me than myself always. He has the best heart, forever will be irreplaceable in my heart. Thankyou Harsha sir for this film,it means a lot to me.🌸"
2022-12-20 11:52:46+00:00,iamRashmika,"@KSChithra @MusicThaman @Lyricist_Vivek
#Thalapathy @actorvijay sir @SVC_official @directorvamshi @7screenstudio @TSeries #BhushanKumar #KrishanKumar #ShivChanana #VarisuThirdSingle

#Varisu #VarisuPongal"
2022-12-20 11:52:46+00:00,iamRashmika,"A lullaby for sure.. it’s so soothing. 🤍
#SoulOfVarisu

https://t.co/h1GcO8jCxt"
2022-12-19 16:57:13+00:00,iamRashmika,@Rashmikadelhifc Ayeeee.. not yet.. 😄❤️ I’ll do a #Rushhour soon.. then you can shoot me your question.. ❤️
2022-12-19 16:55:34+00:00,iamRashmika,@RMKFC If not for promotions.. one day I just want to come to meet you all.. ❤️
2022-12-19 16:50:37+00:00,iamRashmika,@RoshKarnatakaFc @RashmikaKFC @RMKFC @RMKarnatakaFC @RMFATN @Rashmika_JHFC @RashmikaLife @iamRashmikaaaa @Its_uv1 @RashimikaA ❤️ I recently learned what it means to be satisfied after giving a good shot.. 🐒 and I loveeeeeee that feeling.. so I am telling you.. I just got started.. and this is EXCITING!!!!!! Love it!
2022-12-19 16:47:53+00:00,iamRashmika,@Rashmikadelhifc I think it was bajji or something.. all I remember is that it was yummmmm.. 😄
2022-12-19 16:46:50+00:00,iamRashmika,@Rashmikadelhifc 😋❤️
2022-12-19 16:46:43+00:00,iamRashmika,@Rashmikadelhifc 😄
2022-12-19 16:46:32+00:00,iamRashmika,@RoshKarnatakaFc @RashmikaKFC @RMKFC @RMKarnatakaFC @Seema_Rashu @RMFATN @Rashmikakodagu @Rashmika_JHFC @Its_uv1 @KarnatakaBoxOff Lovely thankyou. 🌸
2022-12-19 16:46:03+00:00,iamRashmika,@RoshKarnatakaFc @dasadarshan @RashmikaKFC @RMKFC @RMFATN @RashmikaLife @Seema_Rashu @RMKarnatakaFC @RashimikaA @Its_uv1 @KarnatakaBoxOff @dasadarshan is awesome.. 🤍he’s the sweetest. 🤍
2022-12-19 16:45:21+00:00,iamRashmika,@iFaridoon @GraziaIndia ❤️
2022-12-19 16:44:05+00:00,iamRashmika,@Rashmikadelhifc ❤️
2022-12-19 16:41:22+00:00,iamRashmika,Love it! 🔥 https://t.co/f5SKBdAkKs
2022-12-19 09:09:57+00:00,iamRashmika,Madness! 🔥 https://t.co/VcFnzgB3Ma
2022-12-18 12:43:17+00:00,iamRashmika,An evening well spent… @GraziaIndia 🤍 https://t.co/ICFLmy8J2r
2022-12-16 14:19:11+00:00,iamRashmika,@SidMalhotra @NetflixIndia @RonnieScrewvala @amarbutala #GarimaMehta @RSVPMovies @GBAMedia_Off @shantanubaagchi @Sumit_Batheja #ParveezShaikh @aseem_arora #KumudMishra @sharibhashmi @pashanjal @HasanainHooda @ZeeMusicCompany
2022-12-16 14:19:10+00:00,iamRashmika,"Get ready you guys… ❤️
#MissionMajnu #DeshKeLiyeMajnu #NetflixIndia https://t.co/XcUjqQYZNe"
2022-12-16 08:43:32+00:00,iamRashmika,@Atlee_dir @priyaatlee Congratulationsssssssssss.. you twooooo.. ❤️❤️🌸
2022-12-15 09:08:27+00:00,iamRashmika,@SidMalhotra @NetflixIndia @RonnieScrewvala @amarbutala #GarimaMehta @RSVPMovies @GBAMedia_Off @shantanubaagchi @Sumit_Batheja #ParveezShaikh @aseem_arora #KumudMishra @sharibhashmi @pashanjal @HasanainHooda @ZeeMusicCompany
2022-12-15 09:08:26+00:00,iamRashmika,"I am so excited for this one. ❤️
#MissionMajnu #DeshKeLiyeMajnu #NetflixIndia https://t.co/kGsRhJkUzc"
2022-12-13 06:02:09+00:00,iamRashmika,@SidMalhotra @NetflixIndia @RonnieScrewvala @amarbutala #GarimaMehta @RSVPMovies @GBAMedia_Off @shantanubaagchi #ParveezShaikh @Sumit_Batheja @aseem_arora #KumudMishra @sharibhashmi @pashanjal @HasanainHooda @ZeeMusicCompany
2022-12-13 06:02:07+00:00,iamRashmika,"And now it’s Mission Majnu time ❤️ 
Are y’all ready my loves ? 😚❤️

#MissionMajnu #DeshKeLiyeMajnu #NetflixIndia https://t.co/hKYRx2B2DI"
2022-12-07 19:40:57+00:00,iamRashmika,@RoshKarnatakaFc Yes yes sorry.. ok bye goodnight 😄
2022-12-07 19:40:11+00:00,iamRashmika,"Maaaaadddddnesssssss! 🔥🔥 
love it! 🔥🔥🔥🔥🔥💃🏻 https://t.co/VbyjBFSSFg"
2022-12-07 19:36:42+00:00,iamRashmika,"Truly truly grateful 🫶🏻 
thankyou everyone. 🤍 https://t.co/GfE8pLaj6J"
2022-12-07 19:29:48+00:00,iamRashmika,@thebrodhitree We are giving all of you staying away from home a big tight virtual hug 🤍🌸
2022-12-07 19:28:32+00:00,iamRashmika,@Sreddy_2000 @Nilzrav Thankyou my love.🫶🏻
2022-12-07 19:26:33+00:00,iamRashmika,@lanka_rashmika Aww❤️
2022-12-07 19:26:02+00:00,iamRashmika,@Farah_tweetsss I like what you wrote 💃🏻😋
2022-12-07 19:25:36+00:00,iamRashmika,@Geethamadam My parents would always say you have a Colgate smile and today I am chilling with the @Colgate team..😄❤️
2022-12-07 19:24:21+00:00,iamRashmika,@Rashmikadelhifc 😄
2022-12-07 19:23:49+00:00,iamRashmika,@becool2006 @NameIsHemuu You are being too nice thankyou again ❤️
2022-12-07 19:23:30+00:00,iamRashmika,@NameIsHemuu You are too kind🤍
2022-12-07 19:22:36+00:00,iamRashmika,@RMKFC Yep 😁❤️
2022-12-07 19:22:19+00:00,iamRashmika,@KRMFWA_official ❤️
2022-12-07 19:21:56+00:00,iamRashmika,"This made me tear up with joy @Nilzrav ❤️.. the reason for us doing this film was to reach out to people and give them a virtual hug.. for what so ever the reason it might be.. ❤️
Make beautiful memories with your loved ones or yourself each day.. life is too short.❤️ 
Thankyou❤️ https://t.co/hpXPjortlb"
2022-12-07 19:15:43+00:00,iamRashmika,@Rashmikadelhifc And I’ll work hard till the end..❤️
2022-12-07 19:15:07+00:00,iamRashmika,@Rashmikadelhifc And I got a best friend out of this movie❤️ @VenkyKudumula
2022-12-07 19:14:22+00:00,iamRashmika,@RoshKarnatakaFc @RashmikaKFC @RMKFC @RMFATN @RMKarnatakaFC @iamRashmikaaaa @RashimikaA @rashmikafc02 @Its_uv1 @KarnatakaBoxOff The wonderful team at Colgate invited me to go chill with them.. had such a lovely time.. thankyou @ColgateIndia ❤️
2022-12-07 19:12:52+00:00,iamRashmika,@rashmikafc02 @JoshiSripriya @MandannaTeam @iamRashmikaaaa @RashimikaA @Its_uv1 @RMKFC @RoshSamLover @RMKarnatakaFC @lanka_rashmika You are too kind my love 🤍
2022-12-07 13:01:58+00:00,iamRashmika,"Happy puthari my darlings. 🤍 
God bless us all. ❤️ https://t.co/YlBPq7Sd4Z"
2022-12-04 22:13:13+00:00,iamRashmika,@Sreddy_2000 🫶🏻🫶🏻🫶🏻🫶🏻
2022-12-04 22:11:40+00:00,iamRashmika,@RoshSamLover @RashmikaLife @JoshiSripriya @rashmika_bigfan @RMFATN @RMKFC @RashmikaTrends @Rash_Army @rashmikafc02 @Rashmikamandan6 🫶🏻🫶🏻
2022-12-04 22:10:47+00:00,iamRashmika,@madversity @Sai_Pallavi92 😄❤️
2022-12-04 22:08:55+00:00,iamRashmika,@RonnieUltras10 @RashmikaFanArmy @RMFATN @Rash_Army @lanka_rashmika @sl_roshian @RashmikaKingdom @SFansz @fc_rashmika @RashmikaLife @rashmika3301 🥺❤️
2022-12-04 13:57:35+00:00,iamRashmika,@RashmikaLife @RoshSamLover @RashmikaOdisha @RashmikaFanArmy @9100Jay @ari_banerjee11 @RMKFC @roshh_universe @RMFATN @Geetha_Madam @iamRashmikaaaa Happy birthday ❤️❤️
2022-12-04 11:11:18+00:00,iamRashmika,"@SilambarasanTR_ @MusicThaman @Lyricist_Vivek
#Thalapathy @actorvijay @directorvamshi @SVC_official @AlwaysJani @dop_gkvishnu @iamSandy_Off @7screenstudio @TSeries #BhushanKumar #KrishanKumar #ShivChanana #Varisu #VarisuPongal #VarisuSecondSingle 
#3DecadesOfVIJAYism"
2022-12-04 11:11:18+00:00,iamRashmika,"Yaaaaaay it’s out it’s out it’s out.. let’s enjoy this together my loves.❤️🫶🏻😚 #TheeThalapathy

https://t.co/WCKjtgpnhk https://t.co/cn8BRbQAwG"
2022-12-04 06:49:25+00:00,iamRashmika,🫶🏻🫶🏻 thankyou. Means so much to me @Pokeamole_ ❤️ https://t.co/BUdPTyZmuz
2022-12-03 23:03:11+00:00,iamRashmika,@HariPrriya6 ❤️❤️❤️❤️ congratulations you two ❤️🌸
2022-12-03 13:06:55+00:00,iamRashmika,Woahhhhhh.. ❤️ so coooooooollllll.. 🥹🥹🥹❤️ https://t.co/6NAhTekzER
2022-12-03 13:06:04+00:00,iamRashmika,🥺🥺❤️🫶🏻🤗 @NetflixIndia https://t.co/Jr5xuJqb8a
2022-12-03 06:51:03+00:00,iamRashmika,Can’t waiiiiit for this one..🔥🔥🔥🔥 https://t.co/WDHmagFOXh
2022-12-03 06:49:00+00:00,iamRashmika,❤️ https://t.co/vkwIzJ8vSP
2022-12-01 12:46:40+00:00,iamRashmika,"Sir happy 30 in films and for most of these years I’ve admired you. ❤️ 
You are awesome! 💃🏻😁
Fullllllll loveeeee. 🥰 @actorvijay 
#30YearsOfVijayism https://t.co/OHjT0U1DRn"
2022-11-30 16:15:50+00:00,iamRashmika,"Privyet from Russia ❤️🌸
Pushpa the rise
Day 1- Moscow! 

@alluarjun @aryasukku @ThisIsDSP @MythriOfficial https://t.co/HAOjMsVEfo"
2022-11-30 07:05:35+00:00,iamRashmika,"Oooooo.. interesting..💃🏻 
Have fun guys.. Vaarasudu for you. 😙

https://t.co/1jvLbLFRAb

@anuragkulkarni_ @manasimm
@MusicThaman @ramjowrites 

#Thalapathy @actorvijay sir @directorvamshi #BhushanKumar #KrishanKumar #ShivChanana @SVC_official @PVPCinema @TSeries"
2022-11-26 10:43:19+00:00,iamRashmika,"#PanchathantramOnDec9
@Ticket_Factory @SOriginals1 @Harsha_Pulipaka @AkhileshTF @nooble451 @VavvetiUsha"
2022-11-26 10:43:18+00:00,iamRashmika,"Everyones lives are different and every story has its own beauty.. 
All the best team.. I wish all your prayers with this one come true! ❤️

https://t.co/QJmR6dnFqq https://t.co/p5HyEVBukL"
2022-11-22 05:10:06+00:00,iamRashmika,"🤗🤗🤗❤️ 

@ananddeverkonda @sairazesh @SKNonline #Virajashwin  @iamvaishnavi04 @MassMovieMakers 

https://t.co/5XttCsphHZ https://t.co/jCojYYcp3e"
2022-11-20 13:40:12+00:00,iamRashmika,Let’s slowly start getting back to business now.. ❤️ https://t.co/nWkgzAr64o
2022-11-15 09:26:11+00:00,iamRashmika,"Mourning the loss of a veteran superstar Krishna Garu. 
May your soul rest in peace 🙏🏼
Sending my condolences and strength to you and your family…  @urstrulyMahesh @urstrulynamrata https://t.co/wrgN7sWO5b"
2022-11-10 13:17:00+00:00,iamRashmika,Thankyou my loves 🤍
2022-11-05 12:15:20+00:00,iamRashmika,"#Ranjithame
🎙️ #Thalapathy @actorvijay sir &amp; @manasimm
🎵 @MusicThaman
🖊️ @Lyricist_Vivek
@directorvamshi @SVC_official @AlwaysJani #BhushanKumar #KrishanKumar #ShivChanana @TSeries
#Varisu #VarisuPongal"
2022-11-05 12:15:19+00:00,iamRashmika,"Song shoots are never easy but when you have a song like this, a co-star like this, a team like this and dancers like these... wohooooo.. it’s worth aaaaaaalllll the pain. 🥳🥹💃🏻
So exciting this is!🐒 
Now the song is yours.. have fun you guys!! 💃🏻

https://t.co/9OTBYNk67E https://t.co/M5Pjbl1AWm"
2022-11-05 06:11:52+00:00,iamRashmika,"The excitement level for this one .. is VERAAAA LEVELLLL! 🥳💃🏻 
masti time everyoneeeeee! 💃🏻

🎙️ #Thalapathy @actorvijay sir &amp; @manasimm
🎵 @MusicThaman
🖊️ @Lyricist_Vivek
@SVC_official @directorvamshi @AlwaysJani @TSeries 
#Ranjithame #Varisu #VarisuPongal https://t.co/AL3ANFlcym"
2022-11-03 14:08:19+00:00,iamRashmika,"💃🏻🥳 Ahhh.. And it’s starting the madness of Varisu 💃🏻 
#Ranjithame ❤️

▶️ https://t.co/8uIqmuiepx

 #Thalapathy @actorvijay sir @manasimm @MusicThaman @Lyricist_Vivek @SVC_official @directorvamshi @AlwaysJani #BhushanKumar #KrishanKumar #ShivChanana @TSeries https://t.co/g0paHPRvdA"
2022-10-24 18:07:53+00:00,iamRashmika,@AadiSudeepian 💘
