Tweet Date,User,Tweet
2022-10-14 10:03:16+00:00,hardikpandya7,"It’s about time ⏰

@gujarat_titans’ exclusive streetwear collection unveils today at #LakmeFashionWeek! 👏  

#TitansFAM, get ready to show some love! 

#FDCIxLakmeFashionWeek #FDCIxLFW #LFW #5DaysOfFashion #AavaDe #SeasonOfFirsts https://t.co/bRA0it6QWs"
2022-10-13 04:30:10+00:00,hardikpandya7,"#collab @ImRo45 I’m already a part of the crew, and so are @JontyRhodes8 and @krunalpandya24. We need more folks joining the squad, come on lads!

#OwnTheSquad https://t.co/2mFlV8EEAG"
2022-10-12 13:53:24+00:00,hardikpandya7,"One of my favourite parts of training, fielding. So important to our game and so underrated ✈️ https://t.co/AiE56uc3Aq"
2022-10-12 04:11:43+00:00,hardikpandya7,"Birthday 2022, you were a ride 💯 Appreciate all the love and wishes ❤️ Thank you. https://t.co/ldYdoQt0iI"
2022-10-11 03:40:23+00:00,hardikpandya7,Missing my boy a little bit more on my birthday ❤️ The best gift I've received 😘🥰🤗 https://t.co/So6ddl4d4q
2022-10-09 15:20:49+00:00,hardikpandya7,All class 👏👏👏 Well done boys 🤗 Keep shining ✨ https://t.co/mLt9MOdXEq
2022-10-08 08:24:59+00:00,hardikpandya7,Sun and shine ✨ https://t.co/3NvjGBAO5n
2022-10-06 03:22:29+00:00,hardikpandya7,En route Australia ✈️ Let’s do this 🧿 https://t.co/a3oLdbbDtb
2022-10-04 05:20:20+00:00,hardikpandya7,"Good energy, high energy ✨💥 https://t.co/M9VmfW0zhy"
2022-10-03 16:02:55+00:00,hardikpandya7,My Jassi 🦁 Come back stronger like you always do 👑❤️❤️ @Jaspritbumrah93
2022-09-26 09:02:38+00:00,hardikpandya7,"From video and phone calls to finally meeting in person, wonderful to meet Nats’ (and now my) family for the first time. Grateful for moments like these ❤️ https://t.co/ZrPcxJsUHr"
2022-09-25 17:42:27+00:00,hardikpandya7,"This one’s for all our fans, across the country and beyond 🇮🇳 ❤️ https://t.co/YJoeEMkOqk"
2022-09-24 09:59:00+00:00,hardikpandya7,Congratulations on a glorious career @JhulanG10 🙌 Such an inspiration to the entire nation with all your achievements. Wishing you a happy retirement 😊 https://t.co/BvH9MFWRMw
2022-09-23 18:11:06+00:00,hardikpandya7,A big thank you to the ground staff for all their efforts in making tonight’s match happen 🙏 🤗 https://t.co/42bTSJxSCI
2022-09-20 17:29:20+00:00,hardikpandya7,"We’ll learn. We’ll improve. A big thanks to all our fans for your support, always 🇮🇳 🙏 https://t.co/yMSVCRkEBI"
2022-09-19 16:36:03+00:00,hardikpandya7,Let’s go 🇮🇳 https://t.co/uGYTGZhZZs
2022-09-18 10:52:35+00:00,hardikpandya7,You know how we do 😎 @imVkohli https://t.co/YAJVUB5bYP
2022-09-15 13:58:26+00:00,hardikpandya7,Congratulations on a brilliant career 🙌 #RogerFederer https://t.co/mG8bHZQwqA
2022-09-14 10:01:30+00:00,hardikpandya7,Live life for moments like these ❤️ https://t.co/oxgt2rhtHU
2022-09-12 13:14:30+00:00,hardikpandya7,Champion 🫶 https://t.co/8BjL0HRU2h
2022-09-09 04:24:23+00:00,hardikpandya7,Forward always 🇮🇳 Thank you to the fans for your support 🙏 https://t.co/RDLcURsIO8
2022-08-29 05:44:40+00:00,hardikpandya7,The comeback is greater than the setback 🇮🇳 https://t.co/KlnD4GZ4ZO
2022-08-28 19:10:28+00:00,hardikpandya7,We fought. We fought real hard! And we’ll keep fighting 🇮🇳 https://t.co/7esrZxg74l
2022-08-23 11:33:23+00:00,hardikpandya7,@mpparimal @flameoftruth @ril_foundation @RelianceDigital @reliancejio @reliancetrends @RelianceFreshIN @JioSaavn @OfficialJioTV @JioGenNext @JioNews 👏🏾👏🏾❤️
2022-08-22 04:36:49+00:00,hardikpandya7,"Welcome to the world, baby Kavir ❤️ Agu has big brother duties now 😛 https://t.co/U25N4hu8kN"
2022-08-15 03:18:25+00:00,hardikpandya7,"To all my fellow Indians, happy Independence Day 🇮🇳 https://t.co/rHRXj7VWVo"
2022-08-09 08:08:05+00:00,hardikpandya7,Congratulations Polly 🤗 600 matches and counting what a legend 🙌❤️ @KieronPollard55
2022-08-08 06:45:32+00:00,hardikpandya7,🐐👑 https://t.co/vQNFbDDP9r
2022-08-07 18:54:47+00:00,hardikpandya7,"What a lovely series win 🇮🇳 
Well done to this wonderful team 👏🏾🔝 https://t.co/v4EsPHlBvQ"
2022-08-04 11:22:07+00:00,hardikpandya7,"No trip to the Caribbean is complete without a visit to the King’s home ❤️❤️ Polly my favourite and your beautiful family, thank you for hosting me my brother 🥰❤️😘 @KieronPollard55 https://t.co/pGdhNX0n6l"
2022-08-03 05:38:16+00:00,hardikpandya7,Top win 💯🇮🇳 We move forward. https://t.co/UMhURXJCBj
2022-07-18 09:06:20+00:00,hardikpandya7,"Through the ups and downs, with my people by my side. Woke up every morning raring to go, with the will to become stronger, with the will to become fitter and play for my country. Always grateful to those who stood by me, who encouraged me, who guided me 🙏❤️ https://t.co/4gi32ijq1k"
2022-07-17 19:31:01+00:00,hardikpandya7,Amazing series win 🇮🇳 Thanks for all the love and support ❤️ https://t.co/sJPR6fPMMV
2022-07-08 05:08:54+00:00,hardikpandya7,"Amazing start to the series 🇮🇳

Onto the next one 💪 https://t.co/fjGEABdzKu"
2022-07-07 09:12:27+00:00,hardikpandya7,My darling ❤️ Wishing you the best birthday Mahi bhai 🤗  @msdhoni https://t.co/5RCMCXVTGU
2022-06-28 20:35:56+00:00,hardikpandya7,"Fantastic game to finish off the series 🇮🇳 Congratulations to the team, staff and our fans for an amazing effort. Well done to Ireland for a brilliant game 👏 https://t.co/x8Ct6OhPr4"
2022-06-26 20:12:11+00:00,hardikpandya7,Perfect start 🇮🇳 Onto the next one 💪 https://t.co/lpICmAXq22
2022-06-25 13:55:09+00:00,hardikpandya7,An honour to lead #TeamIndia 🇮🇳 Grateful for the opportunity. We’ll give it our all ✌️💥 https://t.co/6D13DlCFop
2022-06-24 12:42:04+00:00,hardikpandya7,"Touchdown, Dublin 🇮🇪 Can’t wait to meet up with the boys 🇮🇳 https://t.co/LKsGgKCTcJ"
2022-06-17 17:10:50+00:00,hardikpandya7,"Massive win 🇮🇳 My Dino, you superstar 👏 Bengaluru up next. https://t.co/GmNRCSU1Ak"
2022-06-14 17:34:06+00:00,hardikpandya7,Back on track 💯 Thanks for all the support 🇮🇳💙 https://t.co/1gQsDptIqP
2022-06-08 17:30:17+00:00,hardikpandya7,"#collab We will fight hard tomorrow against team SA and your support will make us stronger. Share your wishes for Team India with #ChaseTheRecord. 
 And don’t forget to catch the 1st T20 on 9th June, 7pm only on @StarSportsIndia https://t.co/21SrQxDUB7"
2022-06-02 15:01:01+00:00,hardikpandya7,"#collab Ab yeh hui na baat! Time to celebrate with my BFF in all-new avatar… ‘Britannia Bourbon Vanilla Cheesecake’ 🤩
Get your hands on them now at a supermarket near you! https://t.co/sMYq66dXXZ"
2022-06-02 12:54:34+00:00,hardikpandya7,#collab Waise mera favourite toh Cheesecake hai… lekin ismein ‘special’ kya hai? Agar Bourbon hota toh shayad kuch baat banti… 🙃 https://t.co/pe64dweB9x
2022-06-01 11:27:29+00:00,hardikpandya7,"#AD Super proud of how our new team got together &amp; created history. The season was filled with many unforgettable moments. 

Fans can now own many such iconic moments by buying NFTs on FanCraze!

Own, collect, &amp; play with cricket NFTs on https://t.co/KfIgOW9ayh

#FanCraze #NFTs https://t.co/Hhp1tj5pCa"
2022-05-30 15:26:31+00:00,hardikpandya7,"This one’s ours, Gujarat 🏆❤️ @gujarat_titans https://t.co/Qjr56FsFWs"
2022-05-30 09:37:43+00:00,hardikpandya7,"To everyone at @gujarat_titans, you’ve stuck by us players, backed us, and given us everything and more that we could’ve asked for. And for that, we are grateful🏆☺️🤗 https://t.co/KWmySdol4k"
2022-05-29 21:18:22+00:00,hardikpandya7,"CHAMPIONS 🏆 This is for all the hard work we’ve put in! Congratulations to all the players, staff, fans ❤️❤️❤️ @gujarat_titans https://t.co/zEeqdygBEy"
2022-05-28 13:32:49+00:00,hardikpandya7,"We’ve made it this far with this incredibly talented, hardworking, and fantastic group. Now, the final hurdle awaits. Let’s do this together, Gujarat 🏆 @gujarat_titans https://t.co/LJYtbJofz4"
2022-05-22 16:58:03+00:00,hardikpandya7,My Dino ❤️ believe in yourself https://t.co/6ciAL9zSv3
2022-05-15 14:50:39+00:00,hardikpandya7,"Top team, top effort, top of the table 💯💪 @gujarat_titans https://t.co/j8aVl0oj92"
2022-05-10 18:54:47+00:00,hardikpandya7,Nice to have the ‘Q’ next to our name 😃 Well done to everyone on achieving our first objective in this new franchise in our very first season 💪 Proud of all the boys and the work we’ve put in ❤️❤️ @gujarat_titans https://t.co/AbNVBfEzQv
2022-05-06 19:26:42+00:00,hardikpandya7,"Not a favourable result but we’ll learn and take our lessons forward into the next games. Chin up, boys ✌️ https://t.co/YOL9tGkcHT"
2022-05-05 07:36:00+00:00,hardikpandya7,Hard work and fun is always a great combo ✨💥 https://t.co/KUa6w5dPEY
2022-05-02 10:33:53+00:00,hardikpandya7,My strength ❤️🧿 https://t.co/yGtvqvM3GU
2022-05-01 09:44:33+00:00,hardikpandya7,Dedicating this win to the people of Gujarat ❤️ Gujarat Divas ni Hardik Shubhechha 😊 Grateful for your wishes on reaching 100 IPL games. From a kid playing his 1st IPL match in 2015 to captaining a team in my 100th it’s a dream come true. Believe in the power of your dreams 🧿❤️ https://t.co/4grqugohsk
2022-04-30 18:12:41+00:00,hardikpandya7,"@krunalpandya24 Thank you my bro 🤗 This wouldn’t have been possible without your encouragement, your guidance and you pushing me to be the best version of myself ❤️"
2022-04-30 03:27:29+00:00,hardikpandya7,🔥 well just the start https://t.co/aIjzGzwrKh
2022-04-27 19:21:43+00:00,hardikpandya7,Incredible! The boys are stepping up and how 💪 Another memorable night ✨ @gujarat_titans https://t.co/J7gdwl3KBl
2022-04-26 08:30:14+00:00,hardikpandya7,Hahaha my boys ❤️ https://t.co/d4LTrPJ8Fn
2022-04-24 10:20:17+00:00,hardikpandya7,Happy birthday Master ❤️ Lots of love and gratitude for all your advice 🤗 @sachin_rt https://t.co/gtnT9Rj0n2
2022-04-23 15:08:53+00:00,hardikpandya7,On the up. What a win 🙌 @gujarat_titans https://t.co/ogZf7AWGlj
2022-04-21 12:10:15+00:00,hardikpandya7,"#AD Boom! I’m excited to blast into the cricket metaverse with @0xFanCraze!

You can now get to own some of my most memorable moments as NFTs exclusively on https://t.co/KfIgOW9ayh

Tell me which is your favourite Hardik moment?
#FanCraze #HardikXFanCraze #NFT https://t.co/O7ppMwalVi"
2022-04-17 10:05:53+00:00,hardikpandya7,My main man ❤️ https://t.co/5vmf6Qt7R4
2022-04-15 12:28:43+00:00,hardikpandya7,"#AD Top pe jaane ka dream toh maine dekha tha, lekin usse reality akele sirf maine nahi banaya!
#DreamBig #Dream11 @Dream11 https://t.co/4Ebx1UINaY"
2022-04-14 18:55:16+00:00,hardikpandya7,Special win with this special team ✨ https://t.co/N0xTn6tFw0
2022-04-08 18:53:38+00:00,hardikpandya7,This team incredible! The fighting spirit! We never give up! 💥💥 @gujarat_titans https://t.co/irEsl230iC
2022-04-03 10:06:18+00:00,hardikpandya7,"Win or lose, they’re always by my side. My support system ❤️ https://t.co/7JDrHZYOlz"
2022-04-02 18:55:14+00:00,hardikpandya7,We move 💪 @gujarat_titans https://t.co/HBuLfn5q9t
2022-03-28 18:37:40+00:00,hardikpandya7,We’ve arrived 💪 So proud of the boys for the fight they showed out there 👏 @gujarat_titans https://t.co/LerjplGihP
2022-03-28 06:01:50+00:00,hardikpandya7,🕰🥊 https://t.co/FjQlTph697
2022-03-25 06:36:04+00:00,hardikpandya7,Aava de 💥🪄 https://t.co/jRgROtVQGZ
